0	-1	25	80	-3	5	3	0.01	3	4	0	0	8179412
0	-1	25	80	-3	10	3	0.01	3	4	0	0	8179412
0	-1	25	80	-3	12	3	0.01	3	4	0	0	8179412
0	-1	25	80	-3	15	3	0.01	3	4	0	0	8179412
0	-1	25	80	-3	20	3	0.01	3	4	0	0	8179412
0	-1	25	80	-3	0	5	0.01	3	4	0	0	8179412
0	-1	25	80	-3	0.5	5	0.01	3	4	0	0	8179412
0	-1	25	80	-3	1	5	0.01	3	4	0	0	8179412
0	-1	25	80	-3	2	5	0.01	3	4	0	0	8179412
0	-1	25	80	-3	3	5	0.01	3	4	0	0	8179412
0	-1	25	80	-3	5	5	0.01	3	4	0	0	8179412
0	-1	25	80	-3	10	5	0.01	3	4	0	0	8179412
0	-1	25	80	-3	12	5	0.01	3	4	0	0	8179412
0	-1	25	80	-3	15	5	0.01	3	4	0	0	8179412
0	-1	25	80	-3	20	5	0.01	3	4	0	0	8179412
0	-1	25	80	-3	0	7	0.01	3	4	0	0	8179412
0	-1	25	80	-3	0.5	7	0.01	3	4	0	0	8179412
0	-1	25	80	-3	1	7	0.01	3	4	0	0	8179412
0	-1	25	80	-3	2	7	0.01	3	4	0	0	8179412
0	-1	25	80	-3	3	7	0.01	3	4	0	0	8179412
0	-1	25	80	-3	5	7	0.01	3	4	0	0	8179412
0	-1	25	80	-3	10	7	0.01	3	4	0	0	8179412
0	-1	25	80	-3	12	7	0.01	3	4	0	0	8179412
0	-1	25	80	-3	15	7	0.01	3	4	0	0	8179412
0	-1	25	80	-3	20	7	0.01	3	4	0	0	8179412
0	-1	25	80	-3	0	10	0.01	3	4	0	0	8179412
0	-1	25	80	-3	0.5	10	0.01	3	4	0	0	8179412
0	-1	25	80	-3	1	10	0.01	3	4	0	0	8179412
0	-1	25	80	-3	2	10	0.01	3	4	0	0	8179412
0	-1	25	80	-3	3	10	0.01	3	4	0	0	8179412
0	-1	25	80	-3	5	10	0.01	3	4	0	0	8179412
0	-1	25	80	-3	10	10	0.01	3	4	0	0	8179412
0	-1	25	80	-3	12	10	0.01	3	4	0	0	8179412
0	-1	25	80	-3	15	10	0.01	3	4	0	0	8179412
0	-1	25	80	-3	20	10	0.01	3	4	0	0	8179412
0	-1	25	80	-3	0	12	0.01	3	4	0	0	8179412
0	-1	25	80	-3	0.5	12	0.01	3	4	0	0	8179412
0	-1	25	80	-3	1	12	0.01	3	4	0	0	8179412
0	-1	25	80	-3	2	12	0.01	3	4	0	0	8179412
0	-1	25	80	-3	3	12	0.01	3	4	0	0	8179412
0	-1	25	80	-3	5	12	0.01	3	4	0	0	8179412
0	-1	25	80	-3	10	12	0.01	3	4	0	0	8179412
0	-1	25	80	-3	12	12	0.01	3	4	0	0	8179412
0	-1	25	80	-3	15	12	0.01	3	4	0	0	8179412
0	-1	25	80	-3	20	12	0.01	3	4	0	0	8179412
0	-1	25	80	-3	0	15	0.01	3	4	0	0	8179412
0	-1	25	80	-3	0.5	15	0.01	3	4	0	0	8179412
0	-1	25	80	-3	1	15	0.01	3	4	0	0	8179412
0	-1	25	80	-3	2	15	0.01	3	4	0	0	8179412
0	-1	25	80	-3	3	15	0.01	3	4	0	0	8179412
0	-1	25	80	-3	5	15	0.01	3	4	0	0	8179412
0	-1	25	80	-3	10	15	0.01	3	4	0	0	8179412
0	-1	25	80	-3	12	15	0.01	3	4	0	0	8179412
0	-1	25	80	-3	15	15	0.01	3	4	0	0	8179412
0	-1	25	80	-3	20	15	0.01	3	4	0	0	8179412
0	-1	25	80	-3	0	20	0.01	3	4	0	0	8179412
0	-1	25	80	-3	0.5	20	0.01	3	4	0	0	8179412
0	-1	25	80	-3	1	20	0.01	3	4	0	0	8179412
0	-1	25	80	-3	2	20	0.01	3	4	0	0	8179412
0	-1	25	80	-3	3	20	0.01	3	4	0	0	8179412
0	-1	25	80	-3	5	20	0.01	3	4	0	0	8179412
0	-1	25	80	-3	10	20	0.01	3	4	0	0	8179412
0	-1	25	80	-3	12	20	0.01	3	4	0	0	8179412
0	-1	25	80	-3	15	20	0.01	3	4	0	0	8179412
0	-1	25	80	-3	20	20	0.01	3	4	0	0	8179412
0	-1	25	80	-3	0	0	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0.5	0	0.01	4	4	0	0	8179412
0	-1	25	80	-3	1	0	0.01	4	4	0	0	8179412
0	-1	25	80	-3	2	0	0.01	4	4	0	0	8179412
0	-1	25	80	-3	3	0	0.01	4	4	0	0	8179412
0	-1	25	80	-3	5	0	0.01	4	4	0	0	8179412
0	-1	25	80	-3	10	0	0.01	4	4	0	0	8179412
0	-1	25	80	-3	12	0	0.01	4	4	0	0	8179412
0	-1	25	80	-3	15	0	0.01	4	4	0	0	8179412
0	-1	25	80	-3	20	0	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0	1	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0.5	1	0.01	4	4	0	0	8179412
0	-1	25	80	-3	1	1	0.01	4	4	0	0	8179412
0	-1	25	80	-3	2	1	0.01	4	4	0	0	8179412
0	-1	25	80	-3	3	1	0.01	4	4	0	0	8179412
0	-1	25	80	-3	5	1	0.01	4	4	0	0	8179412
0	-1	25	80	-3	10	1	0.01	4	4	0	0	8179412
0	-1	25	80	-3	12	1	0.01	4	4	0	0	8179412
0	-1	25	80	-3	15	1	0.01	4	4	0	0	8179412
0	-1	25	80	-3	20	1	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0	2	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0.5	2	0.01	4	4	0	0	8179412
0	-1	25	80	-3	1	2	0.01	4	4	0	0	8179412
0	-1	25	80	-3	2	2	0.01	4	4	0	0	8179412
0	-1	25	80	-3	3	2	0.01	4	4	0	0	8179412
0	-1	25	80	-3	5	2	0.01	4	4	0	0	8179412
0	-1	25	80	-3	10	2	0.01	4	4	0	0	8179412
0	-1	25	80	-3	12	2	0.01	4	4	0	0	8179412
0	-1	25	80	-3	15	2	0.01	4	4	0	0	8179412
0	-1	25	80	-3	20	2	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0	3	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0.5	3	0.01	4	4	0	0	8179412
0	-1	25	80	-3	1	3	0.01	4	4	0	0	8179412
0	-1	25	80	-3	2	3	0.01	4	4	0	0	8179412
0	-1	25	80	-3	3	3	0.01	4	4	0	0	8179412
0	-1	25	80	-3	5	3	0.01	4	4	0	0	8179412
0	-1	25	80	-3	10	3	0.01	4	4	0	0	8179412
0	-1	25	80	-3	12	3	0.01	4	4	0	0	8179412
0	-1	25	80	-3	15	3	0.01	4	4	0	0	8179412
0	-1	25	80	-3	20	3	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0	5	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0.5	5	0.01	4	4	0	0	8179412
0	-1	25	80	-3	1	5	0.01	4	4	0	0	8179412
0	-1	25	80	-3	2	5	0.01	4	4	0	0	8179412
0	-1	25	80	-3	3	5	0.01	4	4	0	0	8179412
0	-1	25	80	-3	5	5	0.01	4	4	0	0	8179412
0	-1	25	80	-3	10	5	0.01	4	4	0	0	8179412
0	-1	25	80	-3	12	5	0.01	4	4	0	0	8179412
0	-1	25	80	-3	15	5	0.01	4	4	0	0	8179412
0	-1	25	80	-3	20	5	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0	7	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0.5	7	0.01	4	4	0	0	8179412
0	-1	25	80	-3	1	7	0.01	4	4	0	0	8179412
0	-1	25	80	-3	2	7	0.01	4	4	0	0	8179412
0	-1	25	80	-3	3	7	0.01	4	4	0	0	8179412
0	-1	25	80	-3	5	7	0.01	4	4	0	0	8179412
0	-1	25	80	-3	10	7	0.01	4	4	0	0	8179412
0	-1	25	80	-3	12	7	0.01	4	4	0	0	8179412
0	-1	25	80	-3	15	7	0.01	4	4	0	0	8179412
0	-1	25	80	-3	20	7	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0	10	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0.5	10	0.01	4	4	0	0	8179412
0	-1	25	80	-3	1	10	0.01	4	4	0	0	8179412
0	-1	25	80	-3	2	10	0.01	4	4	0	0	8179412
0	-1	25	80	-3	3	10	0.01	4	4	0	0	8179412
0	-1	25	80	-3	5	10	0.01	4	4	0	0	8179412
0	-1	25	80	-3	10	10	0.01	4	4	0	0	8179412
0	-1	25	80	-3	12	10	0.01	4	4	0	0	8179412
0	-1	25	80	-3	15	10	0.01	4	4	0	0	8179412
0	-1	25	80	-3	20	10	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0	12	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0.5	12	0.01	4	4	0	0	8179412
0	-1	25	80	-3	1	12	0.01	4	4	0	0	8179412
0	-1	25	80	-3	2	12	0.01	4	4	0	0	8179412
0	-1	25	80	-3	3	12	0.01	4	4	0	0	8179412
0	-1	25	80	-3	5	12	0.01	4	4	0	0	8179412
0	-1	25	80	-3	10	12	0.01	4	4	0	0	8179412
0	-1	25	80	-3	12	12	0.01	4	4	0	0	8179412
0	-1	25	80	-3	15	12	0.01	4	4	0	0	8179412
0	-1	25	80	-3	20	12	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0	15	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0.5	15	0.01	4	4	0	0	8179412
0	-1	25	80	-3	1	15	0.01	4	4	0	0	8179412
0	-1	25	80	-3	2	15	0.01	4	4	0	0	8179412
0	-1	25	80	-3	3	15	0.01	4	4	0	0	8179412
0	-1	25	80	-3	5	15	0.01	4	4	0	0	8179412
0	-1	25	80	-3	10	15	0.01	4	4	0	0	8179412
0	-1	25	80	-3	12	15	0.01	4	4	0	0	8179412
0	-1	25	80	-3	15	15	0.01	4	4	0	0	8179412
0	-1	25	80	-3	20	15	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0	20	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0.5	20	0.01	4	4	0	0	8179412
0	-1	25	80	-3	1	20	0.01	4	4	0	0	8179412
0	-1	25	80	-3	2	20	0.01	4	4	0	0	8179412
0	-1	25	80	-3	3	20	0.01	4	4	0	0	8179412
0	-1	25	80	-3	5	20	0.01	4	4	0	0	8179412
0	-1	25	80	-3	10	20	0.01	4	4	0	0	8179412
0	-1	25	80	-3	12	20	0.01	4	4	0	0	8179412
0	-1	25	80	-3	15	20	0.01	4	4	0	0	8179412
0	-1	25	80	-3	20	20	0.01	4	4	0	0	8179412
0	-1	25	80	-3	0	0	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0.5	0	0.01	5	4	0	0	8179412
0	-1	25	80	-3	1	0	0.01	5	4	0	0	8179412
0	-1	25	80	-3	2	0	0.01	5	4	0	0	8179412
0	-1	25	80	-3	3	0	0.01	5	4	0	0	8179412
0	-1	25	80	-3	5	0	0.01	5	4	0	0	8179412
0	-1	25	80	-3	10	0	0.01	5	4	0	0	8179412
0	-1	25	80	-3	12	0	0.01	5	4	0	0	8179412
0	-1	25	80	-3	15	0	0.01	5	4	0	0	8179412
0	-1	25	80	-3	20	0	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0	1	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0.5	1	0.01	5	4	0	0	8179412
0	-1	25	80	-3	1	1	0.01	5	4	0	0	8179412
0	-1	25	80	-3	2	1	0.01	5	4	0	0	8179412
0	-1	25	80	-3	3	1	0.01	5	4	0	0	8179412
0	-1	25	80	-3	5	1	0.01	5	4	0	0	8179412
0	-1	25	80	-3	10	1	0.01	5	4	0	0	8179412
0	-1	25	80	-3	12	1	0.01	5	4	0	0	8179412
0	-1	25	80	-3	15	1	0.01	5	4	0	0	8179412
0	-1	25	80	-3	20	1	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0	2	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0.5	2	0.01	5	4	0	0	8179412
0	-1	25	80	-3	1	2	0.01	5	4	0	0	8179412
0	-1	25	80	-3	2	2	0.01	5	4	0	0	8179412
0	-1	25	80	-3	3	2	0.01	5	4	0	0	8179412
0	-1	25	80	-3	5	2	0.01	5	4	0	0	8179412
0	-1	25	80	-3	10	2	0.01	5	4	0	0	8179412
0	-1	25	80	-3	12	2	0.01	5	4	0	0	8179412
0	-1	25	80	-3	15	2	0.01	5	4	0	0	8179412
0	-1	25	80	-3	20	2	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0	3	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0.5	3	0.01	5	4	0	0	8179412
0	-1	25	80	-3	1	3	0.01	5	4	0	0	8179412
0	-1	25	80	-3	2	3	0.01	5	4	0	0	8179412
0	-1	25	80	-3	3	3	0.01	5	4	0	0	8179412
0	-1	25	80	-3	5	3	0.01	5	4	0	0	8179412
0	-1	25	80	-3	10	3	0.01	5	4	0	0	8179412
0	-1	25	80	-3	12	3	0.01	5	4	0	0	8179412
0	-1	25	80	-3	15	3	0.01	5	4	0	0	8179412
0	-1	25	80	-3	20	3	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0	5	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0.5	5	0.01	5	4	0	0	8179412
0	-1	25	80	-3	1	5	0.01	5	4	0	0	8179412
0	-1	25	80	-3	2	5	0.01	5	4	0	0	8179412
0	-1	25	80	-3	3	5	0.01	5	4	0	0	8179412
0	-1	25	80	-3	5	5	0.01	5	4	0	0	8179412
0	-1	25	80	-3	10	5	0.01	5	4	0	0	8179412
0	-1	25	80	-3	12	5	0.01	5	4	0	0	8179412
0	-1	25	80	-3	15	5	0.01	5	4	0	0	8179412
0	-1	25	80	-3	20	5	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0	7	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0.5	7	0.01	5	4	0	0	8179412
0	-1	25	80	-3	1	7	0.01	5	4	0	0	8179412
0	-1	25	80	-3	2	7	0.01	5	4	0	0	8179412
0	-1	25	80	-3	3	7	0.01	5	4	0	0	8179412
0	-1	25	80	-3	5	7	0.01	5	4	0	0	8179412
0	-1	25	80	-3	10	7	0.01	5	4	0	0	8179412
0	-1	25	80	-3	12	7	0.01	5	4	0	0	8179412
0	-1	25	80	-3	15	7	0.01	5	4	0	0	8179412
0	-1	25	80	-3	20	7	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0	10	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0.5	10	0.01	5	4	0	0	8179412
0	-1	25	80	-3	1	10	0.01	5	4	0	0	8179412
0	-1	25	80	-3	2	10	0.01	5	4	0	0	8179412
0	-1	25	80	-3	3	10	0.01	5	4	0	0	8179412
0	-1	25	80	-3	5	10	0.01	5	4	0	0	8179412
0	-1	25	80	-3	10	10	0.01	5	4	0	0	8179412
0	-1	25	80	-3	12	10	0.01	5	4	0	0	8179412
0	-1	25	80	-3	15	10	0.01	5	4	0	0	8179412
0	-1	25	80	-3	20	10	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0	12	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0.5	12	0.01	5	4	0	0	8179412
0	-1	25	80	-3	1	12	0.01	5	4	0	0	8179412
0	-1	25	80	-3	2	12	0.01	5	4	0	0	8179412
0	-1	25	80	-3	3	12	0.01	5	4	0	0	8179412
0	-1	25	80	-3	5	12	0.01	5	4	0	0	8179412
0	-1	25	80	-3	10	12	0.01	5	4	0	0	8179412
0	-1	25	80	-3	12	12	0.01	5	4	0	0	8179412
0	-1	25	80	-3	15	12	0.01	5	4	0	0	8179412
0	-1	25	80	-3	20	12	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0	15	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0.5	15	0.01	5	4	0	0	8179412
0	-1	25	80	-3	1	15	0.01	5	4	0	0	8179412
0	-1	25	80	-3	2	15	0.01	5	4	0	0	8179412
0	-1	25	80	-3	3	15	0.01	5	4	0	0	8179412
0	-1	25	80	-3	5	15	0.01	5	4	0	0	8179412
0	-1	25	80	-3	10	15	0.01	5	4	0	0	8179412
0	-1	25	80	-3	12	15	0.01	5	4	0	0	8179412
0	-1	25	80	-3	15	15	0.01	5	4	0	0	8179412
0	-1	25	80	-3	20	15	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0	20	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0.5	20	0.01	5	4	0	0	8179412
0	-1	25	80	-3	1	20	0.01	5	4	0	0	8179412
0	-1	25	80	-3	2	20	0.01	5	4	0	0	8179412
0	-1	25	80	-3	3	20	0.01	5	4	0	0	8179412
0	-1	25	80	-3	5	20	0.01	5	4	0	0	8179412
0	-1	25	80	-3	10	20	0.01	5	4	0	0	8179412
0	-1	25	80	-3	12	20	0.01	5	4	0	0	8179412
0	-1	25	80	-3	15	20	0.01	5	4	0	0	8179412
0	-1	25	80	-3	20	20	0.01	5	4	0	0	8179412
0	-1	25	80	-3	0	0	0.01	6	4	0	0	8179412
0	-1	25	80	-3	0.5	0	0.01	6	4	0	0	8179412
0	-1	25	80	-3	1	0	0.01	6	4	0	0	8179412
0	-1	25	80	-3	2	0	0.01	6	4	0	0	8179412
0	-1	25	80	-3	3	0	0.01	6	4	0	0	8179412
0	-1	25	80	-3	5	0	0.01	6	4	0	0	8179412
0	-1	25	80	-3	10	0	0.01	6	4	0	0	8179412
0	-1	25	80	-3	12	0	0.01	6	4	0	0	8179412
0	-1	25	80	-3	15	0	0.01	6	4	0	0	8179412
0	-1	25	80	-3	20	0	0.01	6	4	0	0	8179412
0	-1	25	80	-3	0	1	0.01	6	4	0	0	8179412
0	-1	25	80	-3	0.5	1	0.01	6	4	0	0	8179412
0	-1	25	80	-3	1	1	0.01	6	4	0	0	8179412
0	-1	25	80	-3	2	1	0.01	6	4	0	0	8179412
0	-1	25	80	-3	3	1	0.01	6	4	0	0	8179412
0	-1	25	80	-3	5	1	0.01	6	4	0	0	8179412
0	-1	25	80	-3	10	1	0.01	6	4	0	0	8179412
0	-1	25	80	-3	12	1	0.01	6	4	0	0	8179412
0	-1	25	80	-3	15	1	0.01	6	4	0	0	8179412
0	-1	25	80	-3	20	1	0.01	6	4	0	0	8179412
0	-1	25	80	-3	0	2	0.01	6	4	0	0	8179412
0	-1	25	80	-3	0.5	2	0.01	6	4	0	0	8179412
0	-1	25	80	-3	1	2	0.01	6	4	0	0	8179412
0	-1	25	80	-3	2	2	0.01	6	4	0	0	8179412
0	-1	25	80	-3	3	2	0.01	6	4	0	0	8179412
0	-1	25	80	-3	5	2	0.01	6	4	0	0	8179412
0	-1	25	80	-3	10	2	0.01	6	4	0	0	8179412
0	-1	25	80	-3	12	2	0.01	6	4	0	0	8179412
0	-1	25	80	-3	15	2	0.01	6	4	0	0	8179412
0	-1	25	80	-3	20	2	0.01	6	4	0	0	8179412
0	-1	25	80	-3	0	3	0.01	6	4	0	0	8179412
0	-1	25	80	-3	0.5	3	0.01	6	4	0	0	8179412
0	-1	25	80	-3	1	3	0.01	6	4	0	0	8179412
0	-1	25	80	-3	2	3	0.01	6	4	0	0	8179412
